54.jpg,goddess,620.6475,180.86929,-268.34693,626.47698,170.9229,-247.05384,630.31147,170.5089,-247.02687,633.76472,170.23838,-247.13416,615.24038,171.61291,-243.83794,612.30497,171.52777,-243.88924,609.54151,171.60728,-243.85568,639.51209,173.15019,-138.47476,605.89728,174.67097,-120.48013,628.4435,189.73809,-229.45098,614.41455,190.62822,-224.42091,672.81983,225.55493,-63.6591,576.25072,228.07522,-58.07856,742.15829,242.1651,-118.80485,508.67629,243.81032,-103.15686,753.58737,178.9554,-226.00079,498.78935,181.60347,-203.31507,757.1213,161.16264,-253.97755,497.08568,161.34711,-232.62395,750.27022,158.99939,-244.00252,503.14372,157.72016,-222.8265,746.17839,165.75379,-226.88677,506.21524,165.33814,-203.87798,660.77356,354.79091,-9.31596,600.82297,353.95833,9.2878,751.12309,378.69182,-264.99569,507.5891,382.49843,-236.42989,759.20527,476.62632,-52.14097,513.42212,476.70953,-36.70692,747.32416,493.23168,-34.55965,524.82948,491.39818,-19.74434,791.22698,501.45368,-128.92862,476.9655,500.82237,-106.14313
69.jpg,goddess,1536.20401,631.85264,-1342.57499,1569.75957,574.39708,-1189.7808,1587.92159,574.77175,-1189.52205,1606.54562,575.5824,-1190.09658,1500.72546,573.69509,-1191.30892,1474.69615,573.70396,-1191.6495,1451.55803,574.42476,-1191.4928,1636.30747,601.31567,-514.87925,1410.43497,599.45262,-513.15709,1577.92658,698.95635,-1112.12181,1491.88281,695.6061,-1112.8748,1816.86493,927.17315,-200.42102,1214.64177,929.0669,-280.63442,2263.33016,871.0692,-563.10567,746.0485,845.35691,-636.84034,2338.54141,444.35705,-1154.94759,682.34068,387.94906,-1096.2072,2367.75124,299.19714,-1323.94674,655.21674,261.87757,-1280.93983,2320.80963,269.13708,-1249.6088,700.11853,242.29451,-1201.12014,2303.31095,333.6175,-1163.52425,721.61455,289.17967,-1103.27474,1690.57878,1802.83241,14.66393,1295.57634,1797.11695,-15.09164,2273.88987,2072.11516,-1372.5222,765.81451,2119.24266,-1228.13721,2306.91059,2604.30004,95.81328,766.94662,2573.04046,129.31359,2241.2845,2672.50908,218.26989,834.35685,2608.07601,246.79309,2443.90397,2857.43936,-317.62504,671.23234,2822.10202,-210.24756
87.jpeg,goddess,151.03869,51.94355,-77.53374,152.14827,49.56606,-70.92248,153.02197,49.44035,-70.91111,153.73707,49.35111,-70.93817,149.61056,50.03716,-70.83608,148.66948,50.19378,-70.8556,147.70622,50.36209,-70.84981,154.48498,50.15646,-38.11889,145.78106,51.06452,-37.39874,152.84332,54.10042,-65.7731,149.4888,54.6965,-65.57495,163.47638,63.27556,-19.00219,137.97032,64.51327,-21.20851,182.59937,58.94622,-26.14714,118.67205,61.86107,-27.1069,190.29357,42.33453,-56.27413,111.63037,44.49172,-51.80575,193.60998,37.53537,-64.73685,108.95489,39.95915,-59.75095,192.00003,36.64663,-66.0399,110.29256,39.1672,-60.57437,190.60053,38.04748,-58.87285,111.59263,40.66636,-53.8279,159.17593,102.10048,-1.62282,142.77678,102.79382,1.62646,178.79657,117.14303,-62.57278,120.3891,120.96602,-48.49581,182.42615,141.31144,8.74338,118.04371,141.57338,14.30846,179.91657,144.25586,14.4128,120.68699,145.02773,18.86678,191.80012,148.51596,-14.48303,108.33482,148.34343,-9.61202
90.jpg,goddess,165.79582,52.88264,-48.76485,167.52785,50.54178,-41.4725,168.5873,50.5789,-41.46389,169.45669,50.60282,-41.48877,164.52065,50.6173,-41.06658,163.53846,50.70952,-41.0758,162.71343,50.71577,-41.06732,170.61438,51.71101,-9.60267,161.80689,51.83534,-7.17501,167.85986,55.5813,-37.94106,164.0579,55.45717,-37.35036,178.99679,67.37556,6.52133,152.45253,67.81147,8.01933,197.45085,72.6751,-18.06411,132.64295,71.04476,-11.83955,198.12057,54.70777,-52.27036,134.16246,52.45069,-42.51739,198.63653,49.86072,-59.87826,133.34587,46.96701,-50.61855,196.6695,49.42662,-55.5382,135.66706,46.81329,-45.98788,195.75802,51.20332,-51.80936,136.84214,48.84689,-42.04315,174.04734,102.7977,-2.04282,157.01039,102.36422,2.0249,199.35646,111.03524,-66.5971,131.60627,110.65435,-59.92656,197.44385,137.93654,-5.95143,134.17303,137.76109,-4.45939,194.48883,142.46122,-0.92184,137.52081,142.21749,0.30792,205.89743,145.71335,-26.11022,124.40694,145.32151,-22.90667
16.jpg,goddess,116.72803,47.85503,-76.29749,119.21076,45.04433,-64.84173,120.32355,45.18579,-64.82801,121.87843,45.49894,-64.85932,115.17807,44.63352,-65.82181,113.51379,44.47462,-65.83606,111.88771,44.37224,-65.81669,124.00212,47.5937,-15.83385,109.06696,45.82464,-19.93739,119.19483,52.31041,-59.67763,113.71132,51.07572,-60.95079,133.34481,69.16027,6.87169,95.0672,69.24043,1.05514,162.35645,72.48742,-16.60911,65.8378,71.45999,-27.43431,169.0206,48.27954,-54.88414,62.74351,45.1978,-74.06178,170.96496,40.16686,-64.54691,61.81824,37.72182,-87.12204,167.60271,38.03139,-60.94165,64.06429,36.23511,-82.83458,166.57806,41.40617,-55.52123,65.31798,39.17013,-74.71007,125.5005,123.86746,-0.97447,100.61638,122.52038,0.94449,164.779,138.78939,-64.19117,61.77079,138.51574,-73.69048,167.83609,179.73587,11.81271,57.46125,179.49984,3.67444,164.27692,185.78573,17.43844,60.87429,186.93305,9.79899,183.86404,189.22591,-18.65134,38.62535,187.93596,-23.52713
76.jpg,goddess,561.10901,148.07667,-574.56883,568.75963,133.33355,-532.19805,574.42346,133.31282,-532.0973,579.59576,133.38864,-532.27587,550.11656,133.33011,-534.65123,542.68945,133.5912,-534.76532,536.00385,134.21267,-534.70874,586.20869,141.3038,-331.4263,526.09924,144.70246,-340.37719,571.63893,166.13173,-504.47212,549.67536,167.67168,-507.12097,634.33907,233.5866,-215.79305,481.33185,237.40532,-256.63995,754.80645,239.95976,-367.59435,358.8119,249.6346,-433.28902,774.94261,132.41265,-569.15349,361.35389,130.71189,-651.48733,776.29395,104.33288,-614.47549,361.23297,98.55702,-712.15045,765.17115,94.28992,-590.49922,370.7968,93.68119,-678.99671,761.51991,106.0982,-567.61494,374.65038,107.2084,-648.15316,605.57685,454.46944,9.24332,505.86812,454.73456,-9.55627,732.8172,544.64684,-340.1693,383.58321,559.04365,-354.09558,698.47062,652.19383,223.98026,419.13782,657.95093,176.72378,681.37579,666.87636,274.83863,436.02962,674.26701,225.00059,751.41807,700.87543,151.24726,367.84272,707.30767,109.92731
49.jpg,goddess,317.88766,123.13634,-246.17166,323.73423,115.05506,-217.20929,327.73213,115.00016,-217.1987,330.38627,115.07686,-217.27851,312.7307,115.96274,-218.04143,308.75739,116.40219,-218.06307,305.73938,117.04253,-218.01101,335.7763,119.85626,-83.1152,299.69796,120.98173,-85.34298,325.50447,134.68403,-199.19403,311.67107,135.29426,-200.10817,364.76005,182.60398,-7.37627,271.84145,179.63815,-24.75988,439.51393,190.17869,-65.98034,194.57236,183.13901,-88.47363,457.75658,125.55495,-210.57753,180.45654,117.25566,-243.44314,460.8194,106.15424,-247.09814,179.11641,96.15824,-286.95136,457.11287,101.84205,-245.07391,183.57491,92.95868,-285.34782,455.61573,108.80024,-217.84439,186.10567,100.83106,-250.34985,342.47489,323.5174,0.63549,281.64844,322.99821,-0.60447,405.23516,411.60199,-107.71851,221.23274,419.2692,-111.38326,429.37847,494.82755,143.24803,206.98393,498.8208,133.52209,423.89576,505.22943,161.09364,211.23228,509.98509,151.49738,441.97636,521.84175,17.42165,192.53663,528.25386,15.9879
112.jpg,goddess,114.10127,84.87197,-100.93085,115.98074,81.18322,-89.69729,117.31081,81.20207,-89.68121,118.61927,81.25609,-89.7187,112.14828,81.01744,-89.97735,110.59247,80.96623,-89.99516,108.98039,80.94289,-89.97798,120.37631,83.18308,-40.72325,106.72376,82.7594,-40.74437,116.38028,88.70118,-84.35577,111.35247,88.36334,-84.49164,130.79547,105.97225,-14.58439,93.94353,104.49256,-16.47122,160.80952,108.02742,-40.90308,64.01577,103.57984,-41.94052,165.36615,82.6245,-78.62492,61.50372,77.18149,-86.2052,167.12871,75.60869,-87.91629,60.15881,69.63813,-98.99838,164.38344,74.31119,-86.13257,63.15466,68.17611,-94.95335,163.21675,76.97741,-79.79463,64.39939,71.07546,-86.87612,121.97113,156.99534,-3.71326,98.79932,155.21642,3.66864,163.06577,159.42847,-73.39176,56.53745,159.4248,-68.75526,157.47552,200.4386,-4.83336,62.75691,200.0143,-0.93405,152.31188,207.42532,0.27563,67.03665,207.14547,4.40219,175.39965,208.69091,-34.09931,44.48415,209.31852,-24.87216
33.jpeg,goddess,216.60359,240.04084,-319.35598,222.45703,230.00435,-298.68109,226.39609,230.09903,-298.62046,229.71289,230.11555,-298.77106,210.7607,229.57758,-295.16007,207.08214,229.40773,-295.21815,203.32035,229.11268,-295.16122,234.50333,232.17676,-183.74005,199.158,230.96958,-164.74569,223.77586,249.88493,-276.60926,209.57158,251.15002,-271.14316,267.03412,280.01041,-114.76878,169.27186,281.56971,-105.0521,335.55087,246.41623,-189.22464,93.46153,253.12012,-156.0199,339.3713,171.28338,-295.38977,81.97944,174.58891,-261.55952,344.54461,149.86135,-332.0056,75.5785,154.06222,-300.42887,336.07595,149.18509,-323.0297,83.32075,151.01311,-293.77013,331.91771,156.63608,-298.60853,88.19135,160.04215,-265.79806,245.54543,428.34827,-2.93748,183.57011,426.9474,2.92222,353.78718,462.61223,-196.81319,72.27968,458.48301,-189.12137,318.05209,562.11823,57.60032,85.86345,559.55666,32.29547,303.37373,572.22168,79.11983,96.69323,576.4674,49.94452,356.52336,589.16359,-3.0844,38.08269,583.03474,-35.59843
120.jpg,goddess,164.45181,21.11189,-64.53454,166.04563,18.2485,-55.05366,167.05425,18.1399,-55.03955,167.9657,18.11557,-55.06554,162.47686,18.55456,-55.62948,161.3619,18.62915,-55.6426,160.21873,18.71155,-55.6301,169.44336,19.62136,-14.85126,158.48936,20.25925,-16.83257,166.69975,24.36373,-50.87718,162.3962,24.57905,-51.57115,180.62683,37.69674,5.87469,148.68628,38.80659,0.09715,204.6784,39.33625,-9.86834,124.63352,39.63601,-20.35005,206.95562,17.46228,-38.75846,122.84152,17.88854,-51.98596,207.63401,12.21798,-45.45776,122.0634,11.92862,-61.54412,205.35725,11.61792,-42.3756,124.7641,11.23939,-56.96876,204.66333,13.38588,-38.98221,125.81837,13.55056,-51.85005,176.45575,80.67171,-0.81477,156.41554,80.60646,0.79522,206.68961,90.85854,-78.05293,126.38073,90.29769,-75.93556,206.88786,123.46139,-19.24134,126.66914,123.42731,-20.80327,204.01724,128.72397,-14.82978,130.50351,129.56599,-16.40385,219.34319,132.58171,-46.8024,113.9432,132.44006,-44.8894
97.jpeg,goddess,235.94644,61.2027,-178.46507,239.12408,53.48779,-154.46551,241.72191,53.30136,-154.4382,244.33563,53.16749,-154.5127,230.64698,53.54226,-156.67464,226.94652,53.45565,-156.69213,223.57352,53.50422,-156.62978,246.67717,55.21832,-44.19613,217.08648,56.21768,-52.92573,240.19027,69.36426,-140.05446,229.65592,69.99492,-142.81906,268.84376,99.43649,16.72592,194.45611,102.14151,-2.05476,325.8166,111.50808,-2.63517,133.66825,109.63968,-64.86667,338.56688,58.13684,-67.80768,123.66355,59.82308,-177.11269,346.32441,43.16078,-84.8206,117.77764,43.44699,-206.64326,340.71326,39.94528,-86.48783,122.82372,40.33821,-200.21415,336.38294,45.65039,-72.55236,127.09095,46.04144,-179.82735,258.07818,209.16322,-3.27658,207.46125,209.02307,3.26195,338.7131,226.44857,-176.16241,125.44999,224.67466,-189.42716,336.51857,320.03126,-71.80745,129.59669,318.83575,-78.13902,328.27413,334.17297,-65.68561,138.81616,335.00002,-69.65528,376.80466,339.56545,-150.3612,90.04486,337.28873,-141.92691
116.jpg,goddess,152.61405,37.36336,-114.72857,154.46656,33.8924,-105.47009,155.66133,33.85065,-105.44033,156.45412,33.85763,-105.47572,150.57923,33.78835,-105.71229,149.0498,33.71353,-105.73469,147.7929,33.66441,-105.71555,157.80871,34.72939,-60.01451,145.2381,34.65157,-60.46702,154.76609,41.21019,-98.63659,149.98452,41.48862,-98.81436,169.02131,54.20495,-32.21238,132.73879,54.51988,-37.56778,196.75082,49.04473,-46.12244,104.28304,48.01476,-56.0442,200.26918,23.34081,-78.91272,100.75108,23.61635,-92.56331,203.10311,16.32663,-89.19809,98.97386,16.98933,-105.2323,199.76215,14.95922,-87.94381,101.71012,16.05632,-103.19694,198.18549,18.12719,-80.68916,103.26586,18.70551,-93.92823,161.49025,103.98993,-1.57309,137.97844,102.87505,1.5357,201.38575,111.20996,-71.8448,98.61092,111.13506,-67.5909,199.26647,151.61073,2.99197,99.85586,149.53516,4.82429,194.66362,157.60539,8.80732,103.62089,155.52371,10.58062,217.43383,159.4703,-24.58806,82.37407,157.31339,-18.76265
201.jpg,goddess,234.93382,92.60912,24.21728,231.68974,83.5063,-5.18732,228.00111,83.41523,-5.20005,224.37985,83.28803,-5.18566,242.27513,83.62865,-7.08324,245.51862,83.8482,-7.00136,248.79392,84.21362,-7.06214,220.60338,87.77686,-83.36376,254.34142,90.69249,-93.76567,228.38248,102.33758,5.9076,241.57146,103.48755,2.85414,176.59929,150.63896,-94.65523,286.32775,152.91542,-106.78582,91.51725,142.86798,-41.22353,368.13702,139.19419,-43.3387,90.94095,73.24836,13.74544,365.14053,62.05658,42.19845,87.56854,53.59944,8.89749,367.7948,38.05013,38.19723,101.4851,48.55978,3.2064,355.59244,37.50022,41.92038,105.34424,55.17212,14.57439,352.16558,47.69896,46.8628,193.5071,301.94102,29.06735,263.79656,301.67663,-29.56373,100.84641,309.01825,155.9733,370.10754,307.48754,98.86914,82.85144,427.69739,243.58811,376.84545,430.98765,197.53502,89.33859,444.32555,258.98352,368.03558,451.63965,211.90898,45.08847,427.18188,302.13853,418.37249,439.64206,264.96673
160.jpg,goddess,142.74859,61.98368,-81.97768,144.678,58.55763,-70.79226,146.00224,58.35557,-70.7797,147.28003,58.22571,-70.80498,140.3716,59.16399,-70.42967,139.12137,59.29903,-70.45175,137.86229,59.39853,-70.43706,149.33543,60.0691,-22.47593,136.0727,61.45532,-19.93729,146.04932,66.04297,-65.6695,140.82388,66.09022,-65.08173,162.96189,83.33885,1.5603,124.27296,84.68081,1.89472,191.40151,85.67878,-23.99246,96.05309,85.95752,-26.09231,195.97114,59.32818,-61.0111,95.18889,58.47282,-71.95828,196.96756,52.02419,-70.31467,93.31239,50.94341,-85.04309,193.31091,51.22353,-65.94979,95.56743,50.0797,-78.93476,192.03804,54.10001,-61.06672,96.87034,52.9892,-71.96614,157.01688,138.94987,-3.32604,132.31871,139.17978,3.29012,193.49073,150.44955,-90.80033,95.053,151.07077,-93.24878,203.87059,189.99461,-27.34125,88.73528,191.04658,-28.89773,200.24838,196.71876,-22.88457,91.63742,197.20136,-23.83065,219.21365,200.15732,-62.8083,72.14216,200.97616,-59.3951
32.jpg,goddess,353.36459,93.61534,-121.41891,358.2958,84.63098,-98.24512,361.65076,84.40812,-98.1984,364.59832,84.27532,-98.30892,347.1673,85.34242,-95.9559,343.64317,85.47729,-95.98793,340.15558,85.62515,-95.94329,369.38375,88.49584,6.92348,335.70832,90.30952,20.29897,361.73133,103.90475,-85.09457,346.91303,104.59861,-81.59707,402.15674,139.9868,56.40348,310.39095,143.86467,71.13307,469.10432,150.56991,-34.80523,236.60329,155.59653,7.83143,468.7779,91.58099,-147.23927,235.1961,94.58033,-85.61807,469.01524,75.59248,-174.31268,234.00326,76.60174,-118.03183,462.65502,73.96844,-162.17392,240.26875,75.14822,-97.67451,460.27261,79.58109,-147.15425,243.00695,81.21451,-84.05933,387.06783,276.54371,-5.5337,324.98566,274.60954,5.44782,477.72786,330.07416,-164.44925,231.72994,326.28802,-160.68849,474.07111,415.40789,69.49682,243.1919,419.15883,36.66449,462.48415,427.11546,89.61693,254.78022,431.71748,53.85975,510.7282,445.94351,11.30578,199.72064,442.7454,-23.73294
14.jpg,goddess,171.78878,95.91141,-188.97342,175.82327,87.59298,-161.56552,178.53709,87.58512,-161.53921,180.82931,87.54386,-161.62643,166.3061,87.80867,-162.68931,163.26642,87.71278,-162.72615,160.35057,87.65375,-162.6967,184.49851,91.95396,-44.14649,154.79255,92.23195,-47.89013,177.58991,104.77804,-148.85623,165.80387,105.00773,-150.11936,214.50427,143.83391,17.60245,130.56565,146.30446,1.66532,278.56037,131.52287,-11.57585,62.65483,137.63867,-41.86072,286.89084,67.90967,-97.65815,59.08509,74.18372,-125.68691,291.02963,49.39766,-119.53928,55.18033,57.43439,-156.56765,284.39869,45.52603,-114.24012,60.41972,53.89251,-145.11135,281.35611,53.51695,-100.72385,64.2707,60.99083,-126.73044,202.41539,273.98006,-2.08882,148.81254,274.27276,2.08987,276.85934,334.60121,-175.28088,73.46557,335.39015,-180.61706,267.75003,416.91845,63.38606,86.63294,410.35473,44.96597,257.57482,429.46962,82.16799,95.39648,424.49934,63.16582,304.40896,440.95469,-12.93499,49.33391,435.0459,-26.165
